;TRANID;OBJVERS;RULEID;SEQNR;GROUPID;GROUPTYPE;FIELD_USAGE;RULETYPE;REF_RULE;AGGR;NO_CONV;AMDP;ABAP
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   64; 0045;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   65; 0046;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   66; 0071;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   67; 0047;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   68; 0048;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   69; 0049;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   70; 0108;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   71; 0050;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   72; 0051;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   73; 0052;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   74; 0053;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   75; 0054;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   76; 0109;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   77; 0098;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   78; 0099;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   79; 0055;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   80; 0056;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   81; 0057;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   82; 0058;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   83; 0059;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   84; 0060;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   85; 0015;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   86; 0016;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   87; 0017;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   88; 0079;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   89; 0061;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   90; 0018;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   91; 0019;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   92; 0020;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   93; 0021;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   94; 0022;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   95; 0062;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   96; 0114;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   97; 0107;     02;S;;DIRECT;      0;MOV
;02PVPRV4O8FF7OCSM6AJSMW88C5WE6WP;A;   98; 0063;     02;S;;DIRECT;      0;MOV
